symbol,lookback,timeframe,m_var,z_thresh,window,total_return,buy_and_hold_return,sharpe,sortino,alpha,beta,max_drawdown,win_rate,total_trades
MU,1Month,1Min,0.001,1.0,10,0.6121061139481869,0.10612769607843142,2.4840717547842686,2.8708242645424185,0.6108461357106305,-0.04627885183917913,-0.08372613962061827,0.5128712871287129,6817
MU,1Month,1Min,0.001,1.0,20,0.7079340875281204,0.10612769607843142,2.8073749363595244,3.138386151193441,0.7073748696790644,-0.020540005542061836,-0.0812612984126428,0.5137427359824093,6367
MU,1Month,1Min,0.001,1.0,30,0.6055182348348846,0.10612769607843142,2.5092304855141245,2.7197928530625526,0.6046922917791587,-0.030336790877968405,-0.09483079581982964,0.5118084227910817,6055
MU,1Month,1Min,0.001,1.5,10,0.5450538042754154,0.10612769607843142,2.378902255443252,2.6080768832235357,0.5440840616655424,-0.03561853151645699,-0.08580404779081498,0.50960557633458,5882
MU,1Month,1Min,0.001,1.5,20,0.4405857391439967,0.10612769607843142,2.120307951373939,2.1441586679693985,0.44414221596338005,0.13062897349157498,-0.07842018336853065,0.5078812493956097,5170
MU,1Month,1Min,0.001,1.5,30,0.39226868459614117,0.10612769607843142,1.9695546690643337,1.8766010323673432,0.39551147508192064,0.1191073115103457,-0.08024405800926397,0.5090442042170609,4671
MU,1Month,1Min,0.001,2.0,10,0.3311163627076392,0.10612769607843142,1.6885743137599225,1.6667258699790615,0.3295563981632016,-0.05729731345710653,-0.09521940317055076,0.5083662914511713,4930
MU,1Month,1Min,0.001,2.0,20,0.4073593931966759,0.10612769607843142,2.1168475757433436,1.9162020086381195,0.41097210137079115,0.1326943445089336,-0.06771689604212584,0.5089428888614778,4053
MU,1Month,1Min,0.001,2.0,30,0.3794599467976387,0.10612769607843142,2.0459414526491773,1.7312551755042682,0.38389568039511907,0.16292397109491294,-0.08964444749305021,0.5084888452364249,3563
MU,1Month,1Min,0.01,1.0,10,0.36246815691829815,0.10612769607843142,1.5717089244325642,1.8034621753782019,0.3665676877129419,0.15057528185837063,-0.09122426074194288,0.5069417157825802,7635
MU,1Month,1Min,0.01,1.0,20,0.44312675526352274,0.10612769607843142,1.8580281217775036,2.091772709993946,0.4476269429839414,0.16529136341723727,-0.08866833102913423,0.5076408787010506,7329
MU,1Month,1Min,0.01,1.0,30,0.4028736893263041,0.10612769607843142,1.7324548885632343,1.9184361060017259,0.40725385351004684,0.16088291309208783,-0.08572107588397758,0.507021381695011,7085
MU,1Month,1Min,0.01,1.5,10,0.2800328484137642,0.10612769607843142,1.3046199400030638,1.4499116285606022,0.2848219122948323,0.17590175067638056,-0.10153563890991506,0.504030844724851,7132
