symbol,lookback,timeframe,m_var,z_thresh,window,total_return,buy_and_hold_return,sharpe,sortino,alpha,beta,max_drawdown,win_rate,total_trades
MTB,1Month,1Min,0.001,1.0,10,0.07189841802817365,-0.1468092475539008,0.8162090932021282,0.8505554896781968,0.07236421331026831,-0.01575981953335868,-0.09503074566656426,0.503961673115902,2713
MTB,1Month,1Min,0.001,1.0,20,0.09608088242477941,-0.1468092475539008,1.083769582440811,1.0875003175219444,0.09664598577482661,-0.01911983044222947,-0.09338891678321104,0.5050226511719519,2538
MTB,1Month,1Min,0.001,1.0,30,0.11422531365377386,-0.1468092475539008,1.2820025736205694,1.26431548920662,0.1147083480150248,-0.016343090311033138,-0.079588965485735,0.5041811136039159,2451
MTB,1Month,1Min,0.001,1.5,10,0.03962066264359154,-0.1468092475539008,0.5062495286593587,0.465385853099103,0.03979553680557843,-0.005916730675259635,-0.09417589343468447,0.5060137457044673,2328
MTB,1Month,1Min,0.001,1.5,20,0.10458141898777473,-0.1468092475539008,1.2421869482465882,1.1468249005315725,0.10568308987506761,-0.0372741739478648,-0.0786756284351131,0.5078068700456402,2081
MTB,1Month,1Min,0.001,1.5,30,0.08667539972488902,-0.1468092475539008,1.1013341330759707,0.9247505822459232,0.08761421799275398,-0.031764182774967495,-0.07287088894411692,0.509976057462091,1879
MTB,1Month,1Min,0.001,2.0,10,0.024841699581033216,-0.1468092475539008,0.34666426102803827,0.28555706652765783,0.02481543294624162,0.0008887110711010822,-0.09394967469138543,0.5083698171516868,1941
MTB,1Month,1Min,0.001,2.0,20,0.06648685631747164,-0.1468092475539008,0.8989296329345055,0.6827916524331152,0.06632726390451606,0.0053996846334786255,-0.0742941062727926,0.5142150803461063,1618
MTB,1Month,1Min,0.001,2.0,30,0.033300057781578296,-0.1468092475539008,0.4995442363585581,0.3390647010050099,0.033719047156975664,-0.014176178240713455,-0.08058378507766406,0.5144741663613045,1364
MTB,1Month,1Min,0.01,1.0,10,0.06309090678228846,-0.1468092475539008,0.6522248781496095,0.8241698780562982,0.0625516549539039,0.01824516439959872,-0.08880531688691262,0.49769145040598634,3140
MTB,1Month,1Min,0.01,1.0,20,0.10585031108522358,-0.1468092475539008,1.0497935926308481,1.306373331162169,0.1045761787116781,0.04310927362421514,-0.08735573317700361,0.5001646361540995,3037
MTB,1Month,1Min,0.01,1.0,30,0.1014797360241666,-0.1468092475539008,1.0150389970995624,1.2357875487712595,0.10118552363526909,0.009954446366764482,-0.08876525295327688,0.5017787565644587,2951
MTB,1Month,1Min,0.01,1.5,10,0.06943472102857617,-0.1468092475539008,0.7197862144935661,0.8761108584165057,0.06933540549408808,0.0033602635332692383,-0.08767370050115991,0.499660210669385,2943
MTB,1Month,1Min,0.01,1.5,20,0.07418836885913338,-0.1468092475539008,0.7813830264928039,0.913574169896679,0.07344103688375388,0.025285393640152986,-0.08300068982160598,0.5013668671405139,2743
