symbol,lookback,timeframe,m_var,z_thresh,window,total_return,buy_and_hold_return,sharpe,sortino,alpha,beta,max_drawdown,win_rate,total_trades
MOH,1Month,1Min,0.001,1.0,10,0.304204768388997,0.09892791127541578,1.7214036790815248,1.9234217061773886,0.3028434948381536,0.19106446876215738,-0.09446233359484835,0.505739249614528,2918
MOH,1Month,1Min,0.001,1.0,20,0.2927874488411628,0.09892791127541578,1.6946891494543785,1.843762026776229,0.2915135933987747,0.17879471266364502,-0.1051233021746477,0.50425801775684,2759
MOH,1Month,1Min,0.001,1.0,30,0.23340278122410818,0.09892791127541578,1.4124254282278743,1.4941851310263987,0.2320908687204411,0.184136293120719,-0.10004052427590658,0.5037022973229542,2633
MOH,1Month,1Min,0.001,1.5,10,0.30254704437096525,0.09892791127541578,1.8111831666167781,1.9382925974950167,0.3011532259617023,0.1956323721648304,-0.10860479809719352,0.5033530571992111,2535
MOH,1Month,1Min,0.001,1.5,20,0.2071411963308727,0.09892791127541578,1.3356995899323822,1.3617755426391023,0.20583219340172662,0.18372791354863618,-0.11279830812795079,0.5010771219302025,2321
MOH,1Month,1Min,0.001,1.5,30,0.20420486658031245,0.09892791127541578,1.3358760756638137,1.3118901772827205,0.202783694847449,0.19947160656366153,-0.08444707943821056,0.503448275862069,2175
MOH,1Month,1Min,0.001,2.0,10,0.2372341730562646,0.09892791127541578,1.5543840776491333,1.5518027042402862,0.2357793290351631,0.20419775279651478,-0.11008079739337026,0.5001146526026141,2180
MOH,1Month,1Min,0.001,2.0,20,0.2115098231586896,0.09892791127541578,1.4498739440284236,1.3265507359637962,0.21017978746291438,0.18668001261800293,-0.1078203467691267,0.5034537725823592,1882
MOH,1Month,1Min,0.001,2.0,30,0.20692832422771268,0.09892791127541578,1.450061003755899,1.25173799197957,0.205554426845888,0.19283631363395803,-0.09031432599518564,0.5021084337349397,1660
MOH,1Month,1Min,0.01,1.0,10,0.1445663819895444,0.09892791127541578,0.8774062223625003,1.0368956040503376,0.14220331875388179,0.33167280852076386,-0.12220405231917329,0.5009126863401278,3287
MOH,1Month,1Min,0.01,1.0,20,0.15442633487983315,0.09892791127541578,0.9387914576205894,1.0991476161573184,0.15211884120966415,0.3238732229754423,-0.12568162261109161,0.5005500550055005,3181
MOH,1Month,1Min,0.01,1.0,30,0.15914571846119463,0.09892791127541578,0.9715029310565589,1.1246475751118814,0.15679675915702962,0.329693220966607,-0.12708117591549375,0.4998383446492079,3093
MOH,1Month,1Min,0.01,1.5,10,0.12802197584354813,0.09892791127541578,0.8232451691467098,0.9690292330853562,0.1266676666113592,0.19008697688098322,-0.11271587151547817,0.4985342019543974,3070
MOH,1Month,1Min,0.01,1.5,20,0.1452628206202895,0.09892791127541578,0.9219622155586212,1.0483955047663498,0.14301753562831915,0.315141790527456,-0.11505293102987854,0.49871023215821153,2907
MOH,1Month,1Min,0.01,1.5,30,0.14724589846476288,0.09892791127541578,0.9336388625509263,1.0296671136386133,0.14495956529156068,0.3209031960405926,-0.11610393622036735,0.4981145627581253,2784
