symbol,lookback,timeframe,m_var,z_thresh,window,total_return,buy_and_hold_return,sharpe,sortino,alpha,beta,max_drawdown,win_rate,total_trades
WM,1Month,1Min,0.001,1.0,10,0.2374227356447296,-0.00016207663359568691,2.994072677631905,3.2829878367102054,0.236721456112408,0.021420835403981688,-0.04716652488098047,0.5088091353996738,3065
WM,1Month,1Min,0.001,1.0,20,0.2450359132121982,-0.00016207663359568691,3.1243240936924637,3.3022290218439427,0.24472782809040577,0.009410570792624938,-0.04857545296753136,0.5098758958224087,2860
WM,1Month,1Min,0.001,1.0,30,0.2032880710558025,-0.00016207663359568691,2.6669655690610794,2.7335370135502868,0.20298091566629659,0.009382171785721578,-0.04739917139691333,0.5080497621661179,2733
WM,1Month,1Min,0.001,1.5,10,0.19742725692982077,-0.00016207663359568691,2.6684184926659382,2.7172390461486504,0.19678370164481937,0.019657627519428813,-0.04088862161668,0.507320783418901,2629
WM,1Month,1Min,0.001,1.5,20,0.1595239711650016,-0.00016207663359568691,2.2340470839201076,2.1332576931559095,0.1589232541559458,0.018349116981579535,-0.0500986325277957,0.5043386243386243,2362
WM,1Month,1Min,0.001,1.5,30,0.14418807998498862,-0.00016207663359568691,2.066707265875103,1.8889570675476388,0.1435560732525547,0.019304872829892187,-0.04783790487566877,0.5047093958189754,2176
WM,1Month,1Min,0.001,2.0,10,0.17648709239649696,-0.00016207663359568691,2.5408542816769817,2.3418596197529977,0.1755833259193337,0.027605871922228478,-0.041510716921339105,0.5063613231552163,2161
WM,1Month,1Min,0.001,2.0,20,0.16303943880688698,-0.00016207663359568691,2.440082428696875,2.0332733419571465,0.1621894622172279,0.025962840472541836,-0.035898054416749176,0.5099392600773054,1811
WM,1Month,1Min,0.001,2.0,30,0.11955092758260544,-0.00016207663359568691,1.8373050371232205,1.4265179391462761,0.11878774850868426,0.02331157915319208,-0.03891168475414677,0.5049968769519051,1601
WM,1Month,1Min,0.01,1.0,10,0.0864230920188156,-0.00016207663359568691,1.1427786988858715,1.3592350055225495,0.0854598756292567,0.029421790866835308,-0.04880802804392285,0.497947047996602,3531
WM,1Month,1Min,0.01,1.0,20,0.07080027996129257,-0.00016207663359568691,0.9564290264274873,1.1034042944009645,0.0702912041252507,0.015549904409581638,-0.05168497385388488,0.497651203758074,3406
