symbol,lookback,timeframe,m_var,z_thresh,window,total_return,buy_and_hold_return,sharpe,sortino,alpha,beta,max_drawdown,win_rate,total_trades
AIG,1Month,1Min,0.001,1.0,10,0.1546754805674413,-0.06379494930411234,1.8887566489780852,2.1927517370544827,0.1522005443962733,0.06140485290548134,-0.04306877014706762,0.5107682417229187,3111
AIG,1Month,1Min,0.001,1.0,20,0.15195254364162047,-0.06379494930411234,1.9122703146483333,2.1461232462252315,0.14910565667253128,0.07063320566079659,-0.04438789811516145,0.5107765993841943,2923
AIG,1Month,1Min,0.001,1.0,30,0.13186930616768078,-0.06379494930411234,1.6997108027438785,1.8551309939920482,0.12934678165953484,0.06258555197408315,-0.047963471637763766,0.5081937691338015,2776
AIG,1Month,1Min,0.001,1.5,10,0.13482331220173172,-0.06379494930411234,1.8242632486484835,2.143695760481666,0.13280338931426885,0.050115663276494825,-0.04524439609341595,0.5107344632768361,2655
AIG,1Month,1Min,0.001,1.5,20,0.10512383549252458,-0.06379494930411234,1.4244846758379073,1.4234688930131827,0.10380220828287352,0.0327904716695,-0.048823858575722065,0.5065929391748192,2351
AIG,1Month,1Min,0.001,1.5,30,0.06537228339051282,-0.06379494930411234,0.9339729524490205,0.8818043935919486,0.0630910613152188,0.05659867418401327,-0.06684839242249513,0.5048656163113995,2158
AIG,1Month,1Min,0.001,2.0,10,0.10221851439222918,-0.06379494930411234,1.4773874765082105,1.661052158637978,0.09936974147737715,0.07067999726031522,-0.056000000201205304,0.5069694244604317,2224
AIG,1Month,1Min,0.001,2.0,20,0.10074543180617201,-0.06379494930411234,1.4537516738886656,1.2657718439944654,0.09795674130208178,0.06918931170728379,-0.04396100679769208,0.5053054201319186,1743
AIG,1Month,1Min,0.001,2.0,30,0.04290282738571971,-0.06379494930411234,0.6692638809637066,0.5482310123150204,0.04129558615411012,0.039876750180605984,-0.059927578188896734,0.49516078676241027,1601
AIG,1Month,1Min,0.01,1.0,10,0.16491147603399559,-0.06379494930411234,2.0299594005384005,2.8638828163545185,0.1621446379950111,0.06864713715705793,-0.0456212176687298,0.504041570438799,3464
AIG,1Month,1Min,0.01,1.0,20,0.15897215576577528,-0.06379494930411234,1.9129726735772952,2.3965516455160825,0.15668824235608267,0.05666544802440196,-0.04343961651955764,0.503382949932341,3325
AIG,1Month,1Min,0.01,1.0,30,0.11685543337508109,-0.06379494930411234,1.4557185060441655,1.7683587487775698,0.11440842340563256,0.060711984811035534,-0.04296872368156616,0.5030078667283665,3241
AIG,1Month,1Min,0.01,1.5,10,0.15350319844449856,-0.06379494930411234,1.9657109087973863,2.7400116812448543,0.15066218058667868,0.07048758901080919,-0.04572024824291685,0.5034310667498441,3206
AIG,1Month,1Min,0.01,1.5,20,0.126614488464309,-0.06379494930411234,1.6708497106380216,2.266857834600323,0.12407905957337205,0.06290571850457785,-0.04402051543151664,0.4989240192021189,3020
AIG,1Month,1Min,0.01,1.5,30,0.12473690470585974,-0.06379494930411234,1.675916763842125,2.2318256308867106,0.12226484064586998,0.061333593870003346,-0.04128330369187765,0.5,2854
AIG,1Month,1Min,0.01,2.0,10,0.13708533693570746,-0.06379494930411234,1.8114872975641159,2.4235603361470854,0.13442245829572558,0.06606783362662202,-0.04518414542902092,0.5031975765735442,2971
AIG,1Month,1Min,0.01,2.0,20,0.09220608685199183,-0.06379494930411234,1.2890626860189522,1.638005895754636,0.08961471037325539,0.06429381628231717,-0.04331156865248965,0.4977212305355108,2633
AIG,1Month,1Min,0.01,2.0,30,0.1051034917812872,-0.06379494930411234,1.4878719274970447,1.8394265862690609,0.1024021951929935,0.06702100910342795,-0.0409151329175642,0.4993827160493827,2430
AIG,1Month,1Min,0.1,1.0,10,0.19327859319081342,-0.06379494930411234,2.3389927164311777,3.2941676619609725,0.19003441467227677,0.08049027972945817,-0.04505097834437876,0.5035059331175836,3708
AIG,1Month,1Min,0.1,1.0,20,0.18840304173831446,-0.06379494930411234,2.3003239553915904,3.195552041786373,0.18524920916216722,0.07824873533422981,-0.04387245130197732,0.5033231791747438,3611
AIG,1Month,1Min,0.1,1.0,30,0.15297110204466358,-0.06379494930411234,1.9170244437271993,2.6304637949184215,0.14979610108957775,0.07877393724049124,-0.04534691539460646,0.5012737050665157,3533
AIG,1Month,1Min,0.1,1.5,10,0.16834804075989185,-0.06379494930411234,2.090288855890186,2.898525637386767,0.16563527074780657,0.06730567256604676,-0.04546481746754987,0.501270827449873,3541
AIG,1Month,1Min,0.1,1.5,20,0.14389746969674122,-0.06379494930411234,1.8378803831772381,2.5078016333891555,0.14115186135756425,0.06812041383825328,-0.04575939808245977,0.5002948982601003,3391
AIG,1Month,1Min,0.1,1.5,30,0.13543430535495182,-0.06379494930411234,1.752235253482919,2.3478116545778023,0.1327644752664674,0.06624030380090469,-0.04469929027559371,0.49923850137069753,3283
AIG,1Month,1Min,0.1,2.0,10,0.17370482082994698,-0.06379494930411234,2.2600490608408452,3.204381122781021,0.17162243314728154,0.0516654574109334,-0.040264917334637274,0.5003728560775541,3352
AIG,1Month,1Min,0.1,2.0,20,0.1503754665685959,-0.06379494930411234,1.9614131477201142,2.644679304706203,0.14798661675931893,0.05926899160502992,-0.0405611009649964,0.49921185372005045,3172
AIG,1Month,1Min,0.1,2.0,30,0.11174773812123684,-0.06379494930411234,1.5167942753910215,1.9618048320489985,0.10894097545193754,0.0696376944410585,-0.039847999901191034,0.49761159611266675,3035
AIG,1Month,5Min,0.001,1.0,10,0.13844088620313255,-0.05564731292084868,1.8674369398016428,2.735929851040414,0.13718935573983726,0.06804618003888332,-0.04651107762808956,0.5140997830802603,691
AIG,1Month,5Min,0.001,1.0,20,0.12167376053239587,-0.05564731292084868,1.6891868419105847,2.3338448208783773,0.12095417317901101,0.03912423391852844,-0.044570979972213855,0.5158982511923689,629
AIG,1Month,5Min,0.001,1.0,30,0.12621159486968825,-0.05564731292084868,1.770776798767464,2.3612112670893723,0.12544465567042415,0.041698771514192594,-0.04457097997221379,0.5173876166242578,589
AIG,1Month,5Min,0.001,1.5,10,0.0886244955968074,-0.05564731292084868,1.311523666860869,1.8161662149569135,0.0874838723107894,0.06201611527102827,-0.046579078670444606,0.514546965918537,601
AIG,1Month,5Min,0.001,1.5,20,0.1765949182472113,-0.05564731292084868,2.538738868620597,3.455795698707706,0.17513273534907375,0.07949943181923794,-0.0395988588457071,0.524733268671193,515
AIG,1Month,5Min,0.001,1.5,30,0.13514152185519923,-0.05564731292084868,2.0010459524324853,2.4129582272230103,0.13402092362175314,0.06092734566248883,-0.039598858845706984,0.522075055187638,453
AIG,1Month,5Min,0.001,2.0,10,0.075535679876231,-0.05564731292084868,1.2238724289661314,1.5954017711782724,0.07417883818671821,0.07377199085170504,-0.046128662316395216,0.5099800399201597,501
AIG,1Month,5Min,0.001,2.0,20,0.12700966356567878,-0.05564731292084868,2.0284611007953317,2.444951662364309,0.12547939628932173,0.08320120496342577,-0.039294554455446,0.5167701863354037,402
AIG,1Month,5Min,0.001,2.0,30,0.13107360857481742,-0.05564731292084868,2.1377323100611987,2.3419728890742437,0.12974007532596904,0.07250470220281358,-0.039294554455446135,0.5250379362670713,329
AIG,1Month,5Min,0.01,1.0,10,0.14820500015596427,-0.05564731292084868,1.962486629831149,2.91700831571255,0.14600930252503627,0.11938090257242448,-0.04411046210191088,0.5090543259557344,745
AIG,1Month,5Min,0.01,1.0,20,0.17636941847906096,-0.05564731292084868,2.3145224648739227,3.3823784869992717,0.1741613475381448,0.12005364407079284,-0.04411046210191132,0.5138888888888888,720
AIG,1Month,5Min,0.01,1.0,30,0.16382403894246278,-0.05564731292084868,2.1974605748781997,3.16630811543974,0.1617875900271864,0.1107224902572663,-0.04411046210191219,0.5102639296187683,682
AIG,1Month,5Min,0.01,1.5,10,0.16144083632882023,-0.05564731292084868,2.1911086570307607,3.2218823080132704,0.1597073288549794,0.09425145062241341,-0.043142374034850994,0.5128388017118403,701
AIG,1Month,5Min,0.01,1.5,20,0.1261822191762505,-0.05564731292084868,1.7845216068228567,2.4743195379696186,0.12442348176325589,0.0956232118638525,-0.04314237403485058,0.5059665871121718,628
AIG,1Month,5Min,0.01,1.5,30,0.12296075769765458,-0.05564731292084868,1.787352198167722,2.383322639852783,0.1214150104635201,0.0840428560656644,-0.044110462101911156,0.5087866108786611,597
